Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1
Date	Time	GPS1 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	GPS2 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	Gyro	Water Speed F/A Spd. Knots	P/S Spd. Knots	PIR w/m^2	PSP w/m^2	TUV w/m^2	Rain Gauge Cond. Code	Inst. Precip. mm/hr	Accum. Precip. mm	Depth Feet	Meters	Fathoms	Fluorometer Reading Volts	Gain	DisOrgMat Reading Volts	Gain	SBTemp Degrees C	POSMV Lat	Dir	Lon	Dir	SOG Knots	COG Degrees T	Lat Dec. Deg.	Lon Dec. Deg.	POSMV Heading Degrees T	RM Young Barometer mb	Stbd RM Young Winds Rel. Wind Spd. Knots	Rel. Wind Dir. Degrees	True Wind Spd. Knots	True Wind Dir. Degrees	Port RM Young Met Air Temp. Degrees C	Rel. Humid. %	Baro. Press. mb	MicroTSG1 Temperature Degrees C	 Conductivity Seimens	 Salinity PSU	Turner C3 Primary Chl-a	 C3 Primary PE	 C3 Primary CDOM	 C3 Primary Temp C	Turner C3 Secondary Chl-a	 C3 Secondary PE	 C3 Secondary CDOM	 C3 Secondary Temp C	
07 June 2023	21:09:50	 2 16.8551 	 N 	   48 34.6456 	 W 	 4.9 	 224.6 	 +  2.2809 	 - 48.5774 	  2 16.8535 	 N 	   48 34.6423 	 W 	 4.7 	 223.2 	 +  2.2809 	 - 48.5774 	 215.29	0.0	0.0	424.2	13.0	8.7		0.0	0.0	155.0	47.2	25.8	0.00000	30X	0.00000	30X	30.3048	 2 16.8535 	 N 	   48 34.6423 	 W 	 4.7 	 223.2 	 +  2.2809 	 - 48.5774 	 214.60	1011.92	5.0	268.0	7.7	84.4	28.6	72.0	1011.0	30.5163	3.5964	20.1766	539.60	247.32	444.36	30.32	714.40	34.20	323.60	30.53	
07 June 2023	21:14:50	 2 16.5590 	 N 	   48 34.9408 	 W 	 4.9 	 224.9 	 +  2.2760 	 - 48.5823 	  2 16.5578 	 N 	   48 34.9374 	 W 	 4.8 	 225.2 	 +  2.2760 	 - 48.5823 	 215.26	0.0	0.0	433.8	6.4	5.5		0.0	0.0	153.0	46.6	25.5	0.00000	30X	0.00000	30X	30.3385	 2 16.5578 	 N 	   48 34.9374 	 W 	 4.8 	 225.2 	 +  2.2760 	 - 48.5823 	 214.50	1011.92	7.0	268.0	9.4	91.2	28.7	74.0	1011.0	30.8198	3.6384	20.3322	421.20	208.84	421.92	30.58	552.80	30.80	309.36	30.79	
07 June 2023	21:19:50	 2 16.2743 	 N 	   48 35.2562 	 W 	 5.5 	 242.0 	 +  2.2712 	 - 48.5876 	  2 16.2721 	 N 	   48 35.2535 	 W 	 5.6 	 239.9 	 +  2.2712 	 - 48.5876 	 229.93	0.0	0.0	428.5	2.8	3.3		0.0	0.0	149.3	45.5	24.9	0.00087	30X	0.00000	30X	30.4007	 2 16.2721 	 N 	   48 35.2535 	 W 	 5.6 	 239.9 	 +  2.2712 	 - 48.5876 	 229.10	1012.08	4.0	276.0	7.2	95.6	28.7	74.0	1011.0	30.5710	3.5539	19.9258					627.60	33.16	330.00	30.57	
07 June 2023	21:24:50	 2 16.0578 	 N 	   48 35.6618 	 W 	 5.5 	 242.4 	 +  2.2676 	 - 48.5944 	  2 16.0563 	 N 	   48 35.6579 	 W 	 6.1 	 241.7 	 +  2.2676 	 - 48.5943 	 229.45	0.0	0.0	436.1	1.2	1.8		0.0	0.0	147.9	45.1	24.6	0.00278	30X	0.00000	30X	30.3151	 2 16.0563 	 N 	   48 35.6579 	 W 	 6.1 	 241.7 	 +  2.2676 	 - 48.5943 	 228.70	1012.22	5.0	269.0	8.3	97.9	28.6	72.0	1012.0	30.5421	3.5225	19.7200	582.80	254.40	460.40	30.33					
07 June 2023	21:29:50	 2 15.8397 	 N 	   48 36.0675 	 W 	 5.6 	 241.6 	 +  2.2640 	 - 48.6011 	  2 15.8371 	 N 	   48 36.0654 	 W 	 5.6 	 239.4 	 +  2.2640 	 - 48.6011 	 229.90	0.0	0.0	429.2	0.2	1.1		0.0	0.0	145.1	44.2	24.2	0.02015	30X	0.00000	30X	30.3288	 2 15.8371 	 N 	   48 36.0654 	 W 	 5.6 	 239.4 	 +  2.2640 	 - 48.6011 	 229.10	1012.33	5.0	268.0	8.4	96.8	28.8	73.0	1012.0	30.5999	3.4878	19.4923	731.20	297.28	465.20	30.36					
07 June 2023	21:34:51	 2 15.6227 	 N 	   48 36.4693 	 W 	 5.5 	 242.1 	 +  2.2604 	 - 48.6078 	  2 15.6197 	 N 	   48 36.4674 	 W 	 5.5 	 241.0 	 +  2.2603 	 - 48.6078 	 230.03	0.0	0.0	415.2	-1.0	0.6		0.0	0.0	144.3	44.0	24.1	0.01777	30X	0.00000	30X	30.3425	 2 15.6197 	 N 	   48 36.4674 	 W 	 5.5 	 241.0 	 +  2.2603 	 - 48.6078 	 229.50	1012.33	6.0	275.0	8.7	105.5	28.6	72.0	1012.0	30.6419	3.4821	19.4548									
07 June 2023	21:39:51	 2 15.4017 	 N 	   48 36.8779 	 W 	 5.6 	 241.7 	 +  2.2567 	 - 48.6146 	  2 15.3991 	 N 	   48 36.8760 	 W 	 5.7 	 239.3 	 +  2.2567 	 - 48.6146 	 230.55	0.0	0.0	416.0	-1.3	0.5		0.0	0.0	142.7	43.5	23.8	0.02595	30X	0.00000	30X	30.3008	 2 15.3991 	 N 	   48 36.8760 	 W 	 5.7 	 239.3 	 +  2.2567 	 - 48.6146 	 229.60	1012.42	5.0	261.0	8.8	93.7	28.6	73.0	1012.0	30.5758	3.4572	19.3119	744.80	331.00	477.88	30.33	997.60	38.24	347.04	30.53	
07 June 2023	21:44:51	 2 15.1781 	 N 	   48 37.2906 	 W 	 5.6 	 241.2 	 +  2.2530 	 - 48.6215 	  2 15.1765 	 N 	   48 37.2875 	 W 	 5.4 	 242.5 	 +  2.2529 	 - 48.6215 	 230.41	0.0	0.0	416.6	-1.3	0.5		0.0	0.0	142.0	43.3	23.7	0.00000	30X	0.00000	30X	30.1954	 2 15.1765 	 N 	   48 37.2875 	 W 	 5.4 	 242.5 	 +  2.2529 	 - 48.6215 	 229.40	1012.42	6.0	275.0	8.7	104.6	28.7	73.0	1012.0	30.5051	3.4261	19.1794	788.80	328.12	493.32	30.25					
07 June 2023	21:49:51	 2 14.9585 	 N 	   48 37.7009 	 W 	 5.6 	 243.2 	 +  2.2493 	 - 48.6283 	  2 14.9560 	 N 	   48 37.6987 	 W 	 5.2 	 242.1 	 +  2.2493 	 - 48.6283 	 230.35	0.0	0.0	415.2	-1.2	0.5		0.0	0.0	141.7	43.2	23.6	0.00254	30X	0.00000	30X	30.2128	 2 14.9560 	 N 	   48 37.6987 	 W 	 5.2 	 242.1 	 +  2.2493 	 - 48.6283 	 229.50	1012.49	5.0	280.0	7.7	103.5	28.6	72.0	1012.0	30.4664	3.4267	19.1571	798.00	329.04	483.76	30.24					
07 June 2023	21:54:51	 2 14.7347 	 N 	   48 38.1233 	 W 	 5.8 	 241.9 	 +  2.2456 	 - 48.6354 	  2 14.7322 	 N 	   48 38.1222 	 W 	 5.9 	 241.5 	 +  2.2455 	 - 48.6354 	 230.47	0.0	0.0	423.6	-1.1	0.5		0.0	0.0	139.9	42.6	23.3	0.00000	30X	0.00000	30X	30.3970	 2 14.7322 	 N 	   48 38.1222 	 W 	 5.9 	 241.5 	 +  2.2455 	 - 48.6354 	 229.40	1012.50	5.0	273.0	8.3	98.4	28.7	73.0	1012.0	30.6494	3.4560	19.2670	609.60	281.92	474.40	30.41	782.00	37.00	342.52	30.61	
07 June 2023	21:59:51	 2 14.5069 	 N 	   48 38.5510 	 W 	 5.8 	 242.8 	 +  2.2418 	 - 48.6425 	  2 14.5044 	 N 	   48 38.5488 	 W 	 5.9 	 242.8 	 +  2.2417 	 - 48.6425 	 230.45	0.0	0.0	418.2	-1.0	0.6		0.0	0.0	139.4	42.5	23.2	0.01682	30X	0.00000	30X	30.3190	 2 14.5044 	 N 	   48 38.5488 	 W 	 5.9 	 242.8 	 +  2.2417 	 - 48.6425 	 229.60	1012.50	6.0	269.0	9.3	101.1	28.7	73.0	1012.0	30.5797	3.4241	19.0906	623.60	271.44	478.56	30.36					
07 June 2023	22:04:51	 2 14.2783 	 N 	   48 38.9814 	 W 	 5.7 	 242.2 	 +  2.2380 	 - 48.6497 	  2 14.2765 	 N 	   48 38.9786 	 W 	 6.3 	 241.0 	 +  2.2379 	 - 48.6496 	 229.94	0.0	0.0	413.9	-1.1	0.6		0.0	0.0	138.1	42.1	23.0	0.00000	30X	0.00000	30X	30.1429	 2 14.2765 	 N 	   48 38.9786 	 W 	 6.3 	 241.0 	 +  2.2379 	 - 48.6496 	 229.00	1012.50	5.0	271.0	8.4	98.2	28.8	73.0	1012.0	30.5127	3.3844	18.8672	701.20	306.72	504.88	30.23	1008.00	35.08	365.04	30.42	
07 June 2023	22:09:51	 2 14.0503 	 N 	   48 39.4104 	 W 	 5.7 	 241.9 	 +  2.2342 	 - 48.6568 	  2 14.0490 	 N 	   48 39.4072 	 W 	 5.5 	 241.5 	 +  2.2342 	 - 48.6568 	 229.44	0.0	0.0	413.6	-1.2	0.5		0.0	0.0	135.2	41.2	22.5	0.00000	30X	0.00000	30X	30.2787	 2 14.0490 	 N 	   48 39.4072 	 W 	 5.5 	 241.5 	 +  2.2342 	 - 48.6568 	 228.80	1012.50	4.0	265.0	8.0	90.1	28.8	73.0	1012.0	30.5589	3.3325	18.5858	848.80	343.04	497.56	30.33					
07 June 2023	22:14:51	 2 13.8116 	 N 	   48 39.8244 	 W 	 5.7 	 238.2 	 +  2.2302 	 - 48.6637 	  2 13.8104 	 N 	   48 39.8204 	 W 	 5.9 	 235.8 	 +  2.2302 	 - 48.6637 	 226.60	0.0	0.0	411.6	-1.2	0.6		0.0	0.0	133.9	40.8	22.3	0.00000	30X	0.00000	30X	30.2141	 2 13.8104 	 N 	   48 39.8204 	 W 	 5.9 	 235.8 	 +  2.2302 	 - 48.6637 	 225.50	1012.81	6.0	258.0	9.9	92.1	28.7	73.0	1012.0	30.4845	3.2635	18.1823	864.80	344.40	521.52	30.24	1156.00	37.32	376.44	30.44	
07 June 2023	22:19:51	 2 13.5633 	 N 	   48 40.2334 	 W 	 5.8 	 238.9 	 +  2.2261 	 - 48.6706 	  2 13.5618 	 N 	   48 40.2302 	 W 	 6.4 	 239.0 	 +  2.2260 	 - 48.6705 	 226.19	0.0	0.0	410.3	-1.3	0.5		0.0	0.0	131.1	40.0	21.9	0.01063	30X	0.00000	30X	30.2745	 2 13.5618 	 N 	   48 40.2302 	 W 	 6.4 	 239.0 	 +  2.2260 	 - 48.6705 	 225.30	1012.81	5.0	288.0	7.3	102.3	28.7	72.0	1012.0	30.6091	3.2570	18.1153					904.80	37.16	367.88	30.55	
07 June 2023	22:24:51	 2 13.3002 	 N 	   48 40.6389 	 W 	 5.8 	 235.4 	 +  2.2217 	 - 48.6773 	  2 13.2986 	 N 	   48 40.6349 	 W 	 5.7 	 237.2 	 +  2.2216 	 - 48.6772 	 223.68	0.0	0.0	410.9	-1.4	0.5		0.0	0.0	127.0	38.7	21.2	0.00000	30X	0.00000	30X	30.0512	 2 13.2986 	 N 	   48 40.6349 	 W 	 5.7 	 237.2 	 +  2.2216 	 - 48.6772 	 222.60	1012.88	7.0	261.0	10.6	93.1	28.7	73.0	1012.0	30.3606	3.2127	17.8800	882.00	357.68	534.64	30.12					
07 June 2023	22:29:52	 2 13.0277 	 N 	   48 41.0394 	 W 	 5.8 	 235.8 	 +  2.2171 	 - 48.6840 	  2 13.0246 	 N 	   48 41.0373 	 W 	 5.9 	 232.7 	 +  2.2171 	 - 48.6840 	 224.51	0.0	0.0	410.5	-1.3	0.5		0.0	0.0	124.0	37.8	20.7	0.00000	30X	0.00000	30X	30.1438	 2 13.0246 	 N 	   48 41.0373 	 W 	 5.9 	 232.7 	 +  2.2171 	 - 48.6840 	 223.60	1012.84	4.0	250.0	8.6	78.6	28.7	73.0	1012.0	30.3825	3.2070	17.8282	836.40	347.24	531.64	30.18	1059.60	33.00	390.20	30.40	
07 June 2023	22:34:52	 2 12.7527 	 N 	   48 41.4350 	 W 	 5.8 	 234.9 	 +  2.2125 	 - 48.6906 	  2 12.7503 	 N 	   48 41.4323 	 W 	 5.8 	 235.7 	 +  2.2125 	 - 48.6905 	 224.17	0.0	0.0	411.6	-1.3	0.6		0.0	0.0	121.4	37.0	20.2	0.03436	30X	0.00000	30X	30.0331	 2 12.7503 	 N 	   48 41.4323 	 W 	 5.8 	 235.7 	 +  2.2125 	 - 48.6905 	 223.20	1012.91	5.0	280.0	7.8	95.2	28.7	72.0	1012.0	30.3445	3.2408	18.1046	869.60	382.36	555.12	30.09					
07 June 2023	22:39:52	 2 12.4712 	 N 	   48 41.8385 	 W 	 5.9 	 235.8 	 +  2.2079 	 - 48.6973 	  2 12.4684 	 N 	   48 41.8362 	 W 	 5.9 	 236.7 	 +  2.2078 	 - 48.6973 	 223.74	0.0	0.0	413.1	-1.1	0.5		0.0	0.0	118.3	36.1	19.7	0.06491	30X	0.00000	30X	30.1117	 2 12.4684 	 N 	   48 41.8362 	 W 	 5.9 	 236.7 	 +  2.2078 	 - 48.6973 	 222.90	1012.91	6.0	265.0	9.6	91.8	28.7	72.0	1012.0	30.3664	3.2403	18.0488	801.60	367.20	532.52	30.14	1050.00	36.96	384.44	30.35	
07 June 2023	22:44:52	 2 12.2009 	 N 	   48 42.2496 	 W 	 6.2 	 250.2 	 +  2.2033 	 - 48.7042 	  2 12.1975 	 N 	   48 42.2466 	 W 	 5.9 	 248.6 	 +  2.2033 	 - 48.7041 	 239.74	0.0	0.0	414.1	-1.2	0.6		0.0	0.0	115.2	35.1	19.2	0.04681	30X	0.00000	30X	30.1505	 2 12.1975 	 N 	   48 42.2466 	 W 	 5.9 	 248.6 	 +  2.2033 	 - 48.7041 	 239.00	1013.02	1.0	247.0	6.8	77.3	28.9	74.0	1012.0	30.4519	3.2309	17.9654	790.00	333.68	538.04	30.21	1062.80	36.52	387.44	30.41	
07 June 2023	22:49:52	 2 11.9675 	 N 	   48 42.6800 	 W 	 5.6 	 232.7 	 +  2.1995 	 - 48.7113 	  2 11.9661 	 N 	   48 42.6763 	 W 	 5.5 	 233.8 	 +  2.1994 	 - 48.7113 	 222.34	0.0	0.0	413.2	-1.1	0.5		0.0	0.0	111.9	34.1	18.6	0.06253	30X	0.00000	30X	30.0819	 2 11.9661 	 N 	   48 42.6763 	 W 	 5.5 	 233.8 	 +  2.1994 	 - 48.7113 	 221.10	1013.02	6.0	277.0	8.5	97.3	28.7	72.0	1012.0	30.3934	3.1681	17.6160	647.20	320.64	548.76	30.15					
07 June 2023	22:54:52	 2 11.7926 	 N 	   48 43.1579 	 W 	 6.0 	 249.7 	 +  2.1965 	 - 48.7193 	  2 11.7892 	 N 	   48 43.1551 	 W 	 6.5 	 249.3 	 +  2.1965 	 - 48.7193 	 239.84	0.0	0.0	413.6	-1.2	0.5		0.0	0.0	109.2	33.3	18.2	0.06435	30X	0.00000	30X	30.0985	 2 11.7892 	 N 	   48 43.1551 	 W 	 6.5 	 249.3 	 +  2.1965 	 - 48.7193 	 238.60	1013.05	5.0	276.0	8.1	107.4	28.8	72.0	1012.0	30.4898	3.1621	17.5301					755.20	32.28	389.12	30.44	
07 June 2023	22:59:53	 2 11.5467 	 N 	   48 43.5719 	 W 	 5.6 	 225.4 	 +  2.1924 	 - 48.7262 	  2 11.5450 	 N 	   48 43.5691 	 W 	 5.5 	 225.5 	 +  2.1924 	 - 48.7262 	 215.46	0.0	0.0	412.8	-1.1	0.5		0.0	0.0	106.9	32.6	17.8	0.06387	30X	0.00000	30X	30.3131	 2 11.5450 	 N 	   48 43.5691 	 W 	 5.5 	 225.5 	 +  2.1924 	 - 48.7262 	 214.70	1013.05	6.0	276.0	8.5	89.9	28.7	73.0	1012.0	30.5745	3.1695	17.5419	518.00	255.56	531.12	30.35					
07 June 2023	23:04:53	 2 11.2137 	 N 	   48 43.9061 	 W 	 5.7 	 224.5 	 +  2.1869 	 - 48.7318 	  2 11.2115 	 N 	   48 43.9037 	 W 	 5.4 	 225.7 	 +  2.1869 	 - 48.7317 	 215.12	0.0	0.0	413.5	-0.9	0.5		0.0	0.0	103.9	31.7	17.3	0.00000	30X	0.00000	30X	30.0344	 2 11.2115 	 N 	   48 43.9037 	 W 	 5.4 	 225.7 	 +  2.1869 	 - 48.7317 	 214.40	1013.23	7.0	269.0	9.9	88.8	28.7	73.0	1012.0	30.3528	3.0844	17.1184	620.40	265.00	554.64	30.11					
07 June 2023	23:09:53	 2 10.8787 	 N 	   48 44.2374 	 W 	 5.6 	 225.0 	 +  2.1813 	 - 48.7373 	  2 10.8776 	 N 	   48 44.2346 	 W 	 5.5 	 226.9 	 +  2.1813 	 - 48.7372 	 215.39	0.0	0.0	413.1	-1.0	0.5		0.0	0.0	101.6	31.0	16.9	0.00730	30X	0.00000	30X	29.9537	 2 10.8776 	 N 	   48 44.2346 	 W 	 5.5 	 226.9 	 +  2.1813 	 - 48.7372 	 214.70	1013.28	7.0	271.0	9.6	90.7	28.8	73.0	1012.0	30.2071	3.0733	17.0778	753.60	346.92	565.84	29.97					
07 June 2023	23:14:53	 2 10.5460 	 N 	   48 44.5571 	 W 	 5.5 	 222.9 	 +  2.1758 	 - 48.7426 	  2 10.5435 	 N 	   48 44.5543 	 W 	 5.6 	 222.8 	 +  2.1757 	 - 48.7426 	 215.03	0.0	0.0	414.6	-1.1	0.5		0.0	0.0	99.8	30.4	16.6	0.00809	30X	0.00000	30X	29.8493	 2 10.5435 	 N 	   48 44.5543 	 W 	 5.6 	 222.8 	 +  2.1757 	 - 48.7426 	 214.10	1013.28	8.0	269.0	10.5	91.8	28.7	73.0	1013.0	30.1612	3.0504	16.9611					740.40	29.64	432.36	30.12	
07 June 2023	23:19:53	 2 10.2014 	 N 	   48 44.8735 	 W 	 5.6 	 222.7 	 +  2.1700 	 - 48.7479 	  2 10.2011 	 N 	   48 44.8693 	 W 	 5.7 	 227.4 	 +  2.1700 	 - 48.7478 	 214.71	0.0	0.0	412.0	-1.0	0.6		0.0	0.0	98.3	30.0	16.4	0.00452	30X	0.00000	30X	30.1639	 2 10.2011 	 N 	   48 44.8693 	 W 	 5.7 	 227.4 	 +  2.1700 	 - 48.7478 	 214.00	1013.28	8.0	261.0	11.1	86.1	28.8	72.0	1013.0	30.3666	2.9251	16.1548					872.40	32.48	429.08	30.36	
07 June 2023	23:24:53	 2 9.8530 	 N 	   48 45.1858 	 W 	 5.6 	 221.5 	 +  2.1642 	 - 48.7531 	  2 9.8508 	 N 	   48 45.1828 	 W 	 5.6 	 224.0 	 +  2.1642 	 - 48.7530 	 214.94	0.0	0.0	413.2	-0.8	0.5		0.0	0.0	97.4	29.7	16.2	0.00000	30X	0.00000	30X	30.5471	 2 9.8508 	 N 	   48 45.1828 	 W 	 5.6 	 224.0 	 +  2.1642 	 - 48.7530 	 214.10	1013.28	8.0	269.0	10.4	91.7	28.8	71.0	1013.0	30.8271	2.7144	14.7790	478.00	242.32	646.00	30.57	643.20	35.28	450.96	30.79	
07 June 2023	23:29:54	 2 9.4993 	 N 	   48 45.5004 	 W 	 5.7 	 221.6 	 +  2.1583 	 - 48.7583 	  2 9.4971 	 N 	   48 45.4963 	 W 	 5.4 	 222.4 	 +  2.1583 	 - 48.7583 	 215.33	0.0	0.0	410.7	-1.1	0.5		0.0	0.0	94.7	28.9	15.8	0.00968	30X	0.00000	30X	30.1733	 2 9.4971 	 N 	   48 45.4963 	 W 	 5.4 	 222.4 	 +  2.1583 	 - 48.7583 	 214.40	1013.28	7.0	275.0	9.2	91.1	28.8	72.0	1013.0	30.4685	2.4842	13.4690	471.60	264.64	705.60	30.23	686.40	32.92	489.44	30.43	
07 June 2023	23:34:54	 2 9.1410 	 N 	   48 45.8202 	 W 	 5.7 	 221.8 	 +  2.1524 	 - 48.7637 	  2 9.1404 	 N 	   48 45.8155 	 W 	 6.0 	 220.8 	 +  2.1523 	 - 48.7636 	 215.00	0.0	0.0	409.3	-1.1	0.6		0.0	0.0	93.2	28.4	15.5	0.00000	30X	0.00000	30X	30.0197	 2 9.1404 	 N 	   48 45.8155 	 W 	 6.0 	 220.8 	 +  2.1523 	 - 48.7636 	 213.90	1013.46	8.0	283.0	9.4	99.7	28.8	71.0	1013.0	30.3230	2.4465	13.2804	520.00	244.36	736.00	30.09	570.00	33.28	505.44	30.28	
07 June 2023	23:39:54	 2 8.7791 	 N 	   48 46.1450 	 W 	 5.7 	 221.5 	 +  2.1463 	 - 48.7691 	  2 8.7773 	 N 	   48 46.1404 	 W 	 5.9 	 221.8 	 +  2.1463 	 - 48.7690 	 215.41	0.0	0.0	410.0	-1.3	0.5		0.0	0.0	91.5	27.9	15.3	0.00000	30X	0.00000	30X	29.7923	 2 8.7773 	 N 	   48 46.1404 	 W 	 5.9 	 221.8 	 +  2.1463 	 - 48.7690 	 214.40	1013.45	5.0	280.0	7.4	83.9	28.8	72.0	1013.0	30.0905	2.4314	13.2522	424.80	253.12	756.80	29.86					
07 June 2023	23:44:54	 2 8.4130 	 N 	   48 46.4676 	 W 	 5.9 	 221.1 	 +  2.1402 	 - 48.7745 	  2 8.4108 	 N 	   48 46.4638 	 W 	 5.8 	 219.9 	 +  2.1402 	 - 48.7744 	 214.61	0.0	0.0	408.6	-1.2	0.6		0.0	0.0	93.5	28.5	15.6	0.00000	30X	0.00000	30X	29.7446	 2 8.4108 	 N 	   48 46.4638 	 W 	 5.8 	 219.9 	 +  2.1402 	 - 48.7744 	 213.90	1013.52	7.0	264.0	10.1	83.6	28.8	72.0	1013.0	30.0426	2.4382	13.2978					591.60	30.08	530.72	30.01	
07 June 2023	23:49:54	 2 8.0452 	 N 	   48 46.7946 	 W 	 5.9 	 221.3 	 +  2.1341 	 - 48.7799 	  2 8.0434 	 N 	   48 46.7907 	 W 	 6.0 	 223.5 	 +  2.1341 	 - 48.7798 	 214.62	0.0	0.0	408.2	-1.1	0.6		0.0	0.0	88.5	27.0	14.7	0.01127	30X	0.00000	30X	29.6759	 2 8.0434 	 N 	   48 46.7907 	 W 	 6.0 	 223.5 	 +  2.1341 	 - 48.7798 	 213.80	1013.52	7.0	290.0	8.1	98.7	28.8	73.0	1013.0	29.8596	2.1855	11.8293	264.44	194.04	842.00	29.65					
07 June 2023	23:54:54	 2 7.6781 	 N 	   48 47.1218 	 W 	 5.9 	 222.2 	 +  2.1280 	 - 48.7854 	  2 7.6773 	 N 	   48 47.1183 	 W 	 6.0 	 222.0 	 +  2.1280 	 - 48.7853 	 214.89	0.0	0.0	407.8	-1.2	0.6		0.0	0.0	88.8	27.1	14.8	0.00000	30X	0.00000	30X	29.7752	 2 7.6773 	 N 	   48 47.1183 	 W 	 6.0 	 222.0 	 +  2.1280 	 - 48.7853 	 214.00	1013.52	7.0	269.0	9.8	86.6	28.8	74.0	1013.0	29.9663	2.2074	11.9506	297.20	200.72	848.80	29.78	312.36	38.24	626.80	29.99	
07 June 2023	23:59:54	 2 7.3083 	 N 	   48 47.4527 	 W 	 5.9 	 222.4 	 +  2.1218 	 - 48.7909 	  2 7.3070 	 N 	   48 47.4493 	 W 	 5.7 	 222.0 	 +  2.1218 	 - 48.7908 	 215.04	0.0	0.0	407.6	-1.3	0.6		0.0	0.0	87.7	26.7	14.6	0.00000	30X	0.00000	30X	29.7126	 2 7.3070 	 N 	   48 47.4493 	 W 	 5.7 	 222.0 	 +  2.1218 	 - 48.7908 	 214.30	1013.55	6.0	271.0	8.9	84.3	28.8	73.0	1013.0	30.0291	2.0506	11.0285	302.68	206.36	884.80	29.80					
08 June 2023	00:04:55	 2 6.9393 	 N 	   48 47.7873 	 W 	 5.9 	 222.2 	 +  2.1157 	 - 48.7965 	  2 6.9389 	 N 	   48 47.7835 	 W 	 5.8 	 224.8 	 +  2.1156 	 - 48.7964 	 215.44	0.0	0.0	407.1	-1.2	0.5		0.0	0.0	82.8	25.2	13.8	0.00000	30X	0.00000	30X	29.5395	 2 6.9389 	 N 	   48 47.7835 	 W 	 5.8 	 224.8 	 +  2.1156 	 - 48.7964 	 214.30	1013.56	5.0	282.0	7.5	84.2	28.8	72.0	1013.0	29.8723	1.9596	10.5384	258.68	200.44	929.60	29.63	294.92	34.40	683.60	29.81	
08 June 2023	00:09:55	 2 6.5701 	 N 	   48 48.1228 	 W 	 6.0 	 222.4 	 +  2.1095 	 - 48.8020 	  2 6.5677 	 N 	   48 48.1204 	 W 	 5.9 	 219.6 	 +  2.1095 	 - 48.8020 	 215.21	0.0	0.0	407.0	-1.2	0.5		0.0	0.0	80.9	24.7	13.5	0.00000	30X	0.00000	30X	29.4037	 2 6.5677 	 N 	   48 48.1204 	 W 	 5.9 	 219.6 	 +  2.1095 	 - 48.8020 	 214.40	1013.62	8.0	276.0	10.2	94.0	28.8	73.0	1013.0	29.8128	1.9411	10.4188	282.92	203.56	962.80	29.58	299.56	33.84	702.00	29.76	
08 June 2023	00:14:55	 2 6.1962 	 N 	   48 48.4676 	 W 	 6.0 	 223.2 	 +  2.1033 	 - 48.8078 	  2 6.1943 	 N 	   48 48.4643 	 W 	 6.3 	 226.0 	 +  2.1032 	 - 48.8077 	 214.62	0.0	0.0	406.3	-1.1	0.5		0.0	0.0	84.1	25.6	14.0	0.00000	30X	0.00000	30X	29.0576	 2 6.1943 	 N 	   48 48.4643 	 W 	 6.3 	 226.0 	 +  2.1032 	 - 48.8077 	 214.00	1013.69	7.0	284.0	8.8	95.4	28.7	72.0	1013.0	29.3539	1.8260	9.8472	244.12	194.24	1077.20	29.14	269.72	37.04	798.00	29.32	
08 June 2023	00:19:55	 2 5.8224 	 N 	   48 48.8187 	 W 	 6.2 	 223.4 	 +  2.0970 	 - 48.8136 	  2 5.8198 	 N 	   48 48.8157 	 W 	 5.8 	 222.2 	 +  2.0970 	 - 48.8136 	 215.03	0.0	0.0	407.2	-1.2	0.5		0.0	0.0	81.3	24.8	13.6	0.00000	30X	0.00000	30X	29.4250	 2 5.8186 	 N 	   48 48.8168 	 W 	 5.8 	 222.2 	 +  2.0970 	 - 48.8136 	 214.90	1013.71	6.0	282.0	8.4	89.2	28.7	73.0	1013.0	29.6799	1.8419	9.9014									
08 June 2023	00:24:55	 2 5.4906 	 N 	   48 49.1456 	 W 	 4.0 	 229.8 	 +  2.0915 	 - 48.8191 	  2 5.4892 	 N 	   48 49.1416 	 W 	 4.2 	 232.8 	 +  2.0915 	 - 48.8190 	 214.53	0.0	0.0	406.3	-1.2	0.5		0.0	0.0	80.4	24.5	13.4	0.00000	30X	0.00000	30X	29.6193	 2 5.4892 	 N 	   48 49.1416 	 W 	 4.2 	 232.8 	 +  2.0915 	 - 48.8190 	 213.80	1013.71	8.0	254.0	10.7	89.2	28.8	73.0	1013.0	29.8118	1.7227	9.2015	284.28	224.20	1019.60	29.59					
08 June 2023	00:29:55	 2 5.2814 	 N 	   48 49.3971 	 W 	 4.6 	 227.5 	 +  2.0880 	 - 48.8233 	  2 5.2788 	 N 	   48 49.3912 	 W 	 4.7 	 224.3 	 +  2.0880 	 - 48.8232 	 215.02	0.0	0.0	407.0	-1.1	0.5		0.0	0.0	82.8	25.2	13.8	0.00000	30X	0.00000	30X	29.6009	 2 5.2788 	 N 	   48 49.3912 	 W 	 4.7 	 224.3 	 +  2.0880 	 - 48.8232 	 214.20	1013.71	7.0	257.0	9.9	86.7	28.7	72.0	1013.0	29.8340	1.5469	8.1655					315.28	37.76	789.20	29.82	
